rounded src,name,email,send_to,mb-1 2,website_url,location,type,google map,club_info_url
https://www.tennisontario.com/storage/app/public/clubs-information/June2023/mcKwZrjIkysCiPRTNt4r.png,Don Mills Tennis Club,akooij1@gmail.com,mailto:akooij1@gmail.com,www.donmillstennisclub.com,http://www.donmillstennisclub.com/,Toronto,Community,http://maps.google.com/maps?q=Bond+Park+Toronto+.+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/don-mills-tennis-club
https://www.tennisontario.com/storage/app/public/clubs/donalda.png,Donalda Club,lbradwell@donaldaclub.ca,mailto:lbradwell@donaldaclub.ca,www.donaldaclub.ca,http://www.donaldaclub.ca/,Toronto,Private,http://maps.google.com/maps?q=12+Bushbury+Drive+Toronto+M3A+2Z7+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/donalda-club
https://www.tennisontario.com/storage/app/public/clubs/philpott.jpg,Doug Philpott Inner City Children's Tennis,ceciley.parker@philpottchildrenstennis.ca,mailto:ceciley.parker@philpottchildrenstennis.ca,www.philpottchildrenstennis.ca,http://www.philpottchildrenstennis.ca/,Toronto,Associate,http://maps.google.com/maps?q=119-660+Eglinton+Avenue+East+Toronto+M4G+2K2+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/doug-philpott-inner-city-children-s-tennis
https://www.tennisontario.com/storage/app/public/clubs/Dunalce_new_courts.jpg,Dunlace Park Tennis Club,general@dunlacetennis.com,mailto:general@dunlacetennis.com,www.dunlacetennis.com,http://www.dunlacetennis.com/,Toronto,Community,"http://maps.google.com/maps?q=28+Dunlace+Dr+Toronto,+M2L+2S1+CA",https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/dunlace-park-tennis-club
https://www.tennisontario.com/storage/app/public/clubs-information/June2023/hYODDMiArMwJHbxIbcKH.png,Dunmoore Tennis Club,president.dunmooretennisclub@gmail.com,mailto:president.dunmooretennisclub@gmail.com,www.dunmooretennisclub.com,http://www.dunmooretennisclub.com/,Pickering,Community,http://maps.google.com/maps?q=1100+Whites+Road+S+Pickering+L1W+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/dunmoore-tennis-club
https://www.tennisontario.com/storage/app/public/clubs/East_gwillimbury.jpg,East Gwillimbury Tennis Club,egtennisclub@outlook.com,mailto:egtennisclub@outlook.com,www.egtc.ca,http://www.egtc.ca/,Holland Landing,Community,http://maps.google.com/maps?q=19513+Yonge+St+Holland+Landing+L9N+1E8+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/east-gwillimbury-tennis-club
https://www.tennisontario.com/storage/app/public/clubs/Edenbridge-logo-horizontal.png,Edenbridge Tennis Club,boris@edenbridgetennis.com,mailto:boris@edenbridgetennis.com,www.edenbridgetennis.com,http://www.edenbridgetennis.com/,Toronto,Community,http://maps.google.com/maps?q=232+Edenbridge+Dr.+Toronto+M9A+3H2+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/edenbridge-tennis-club
https://www.tennisontario.com/storage/app/public/clubs/Elginton_Winter.jpg,Eglinton Flats Winter Tennis Club,pnielsen889@rogers.com,mailto:pnielsen889@rogers.com,www.eglintonflats.com,http://www.eglintonflats.com/,Toronto,Commercial,http://maps.google.com/maps?q=3601+Eglinton+Ave+W+Toronto+M6M+1V7+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/eglinton-flats-winter-tennis-club
https://www.tennisontario.com/storage/app/public/clubs/Elliot_Lake.jpg,Elliot Lake Community Tennis Club,paul@elliotlaketennis.com,mailto:paul@elliotlaketennis.com,http://www.elliotlaketennis.com/,http://www.elliotlaketennis.com/,Eliot Lake,Community,http://maps.google.com/maps?q=21+Lakeview+Road+Eliot+Lake+P5A+2E1+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/elliot-lake-community-tennis-club
https://www.tennisontario.com/storage/app/public/clubs-information/June2023/lNWdgJ5wOYylOaJnMM4J.png,Elmdale Tennis Club,info@elmdale.ca,mailto:info@elmdale.ca,www.elmdale.ca,http://www.elmdale.ca/,Ottawa,Community,http://maps.google.com/maps?q=184+Holland+Ave+Ottawa+K1Y+0Y5+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/elmdale-tennis-club
https://www.tennisontario.com/storage/app/public/clubs-information/June2023/ZwWuYz8WZQ1IHrRzlRui.jpg,Elmridge Park Tennis Club,operations@elmridgetennis.com,mailto:operations@elmridgetennis.com,www.elmridgetennis.com,http://www.elmridgetennis.com/,Gloucester,Community,http://maps.google.com/maps?q=1841+Elmridge+Drive+Gloucester+K1J+6R8+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/elmridge-park-tennis-club
https://www.tennisontario.com/storage/app/public/clubs-information/July2025/ReP4E6IMwLRxul5Qt4JM.jpg,Erin Tennis Club,rachel.ingram@erintennis.com,mailto:rachel.ingram@erintennis.com,https://erintennisclub.com,https://erintennisclub.com/,Erin,Community,http://maps.google.com/maps?q=14+Boland+Drive+Erin+N0B+1T0+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/erin-tennis-club
https://www.tennisontario.com/storage/app/public/clubs-information/June2023/sxxlj4bSJE5KfsbX058h.png,Fenelon Falls Tennis Club,fenelonfallstennisclub@gmail.com,mailto:fenelonfallstennisclub@gmail.com,www.fenelonfallstennisclub.com,http://www.fenelonfallstennisclub.com/,Fenelon Falls,Community,http://maps.google.com/maps?q=17+Eva+Street+Fenelon+Falls+K0M+1N0+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/fenelon-falls-tennis-club
https://www.tennisontario.com/storage/app/public/clubs-information/July2025/88DxcBReZx4A9WUirCqZ.jpg,Fergus Tennis Club,info@fergustennisclub.ca,mailto:info@fergustennisclub.ca,www.fergustennisclub.ca,http://www.fergustennisclub.ca/,Fergus,Community,http://maps.google.com/maps?q=275+Tower+Street+South+Fergus+N1M+2P4+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/fergus-tennis-club
https://www.tennisontario.com/storage/app/public/clubs-information/June2023/suGVCqG82AplVwpQapjM.png,Forest Hill Tennis Club,membership@foresthilltennisclub.ca,mailto:membership@foresthilltennisclub.ca,www.foresthilltennisclub.ca,http://www.foresthilltennisclub.ca/,Toronto,Community,http://maps.google.com/maps?q=666+Eglinton+Ave+W+Toronto+M5N+1B9+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/forest-hill-tennis-club
https://www.tennisontario.com/storage/app/public/clubs/Fort_Erie.png,Fort Erie Tennis Club Inc.,millimeister@gmail.com,mailto:millimeister@gmail.com,www.forterietennis.ca,http://www.forterietennis.ca/,Ridgeway,Community,http://maps.google.com/maps?q=373+Central+Ave.+Ridgeway+L0S+1N0+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/fort-erie-tennis-club-inc
https://www.tennisontario.com/storage/app/public/clubs/FTC_LOGO-02-1.png,Fountainhead Tennis Club,piyang.cabs@gmail.com,mailto:piyang.cabs@gmail.com,www.fountainheadtennis.com,http://www.fountainheadtennis.com/,Toronto,Community,http://maps.google.com/maps?q=445+Sentinel+Road+Toronto+.M3J+2T6+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/fountainhead-tennis-club
https://www.tennisontario.com/storage/app/public/clubs/general_Burns.jpg,General Burns Tennis Club,president@generalburnstennis.ca,mailto:president@generalburnstennis.ca,www.generalburnstennis.ca,http://www.generalburnstennis.ca/,Ottawa,Community,http://maps.google.com/maps?q=86+Argue+Dr.+Ottawa+K2E+6S1+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/general-burns-tennis-club
https://www.tennisontario.com/storage/app/public/clubs/Picture2_-_Copy.jpg,German Mills Tennis Club,executive@germanmillstennisclub.com,mailto:executive@germanmillstennisclub.com,www.germanmillstennis.com,http://www.germanmillstennis.com/,Thornhill,Community,http://maps.google.com/maps?q=9+Simonston+Blvd+Thornhill+L3T+4L1+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/german-mills-tennis-club
https://www.tennisontario.com/storage/app/public/clubs-information/May2023/gMezbRiNdqsiufwX313E.png,Glen Cairn Tennis Club,info@glencairntennis.ca,mailto:info@glencairntennis.ca,www.glencairntennis.ca,http://www.glencairntennis.ca/,Kanata,Community,http://maps.google.com/maps?q=70+Castlefrank+Rd+Kanata+K2L+2E7+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/glen-cairn-tennis-club
https://www.tennisontario.com/storage/app/public/clubs-information/June2023/B3YQFeUWSVdcXI5xEURF.jpeg,Glendale Tennis Club,glendaleinfo1@gmail.com,mailto:glendaleinfo1@gmail.com,www.glendaletennis.org,http://www.glendaletennis.org/,Pickering,Community,http://maps.google.com/maps?q=1150+Glenanna+Road+Pickering+L1V+2X5+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/glendale-tennis-club
https://www.tennisontario.com/storage/app/public/clubs/Granite.jpg,Granite Club,gcaron@graniteclub.com,mailto:gcaron@graniteclub.com,www.graniteclub.com,http://www.graniteclub.com/,North York,Private,http://maps.google.com/maps?q=2350+Bayview+Ave+North+York+M2L+1E4+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/granite-club
https://www.tennisontario.com/storage/app/public/clubs-information/June2023/92eBvsGXjW1MWQW2LR6V.jpg,Grimsby Tennis Club,rmauro2122@gmail.com,mailto:rmauro2122@gmail.com,www.grimsbytennis.org,http://www.grimsbytennis.org/,Grimsby,Community,http://maps.google.com/maps?q=46+St.+Andrew%E2%80%99s+Avenue+Grimsby+L3M+4G5+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/grimsby-tennis-club
https://www.tennisontario.com/storage/app/public/clubs-information/June2023/ISuOjCtbIwvO7rZ4kx4Y.jpg,Guildwood Tennis Club,diane.lang@icloud.com,mailto:diane.lang@icloud.com,www.guildwoodtennis.com,http://www.guildwoodtennis.com/,Scarborough,Community,http://maps.google.com/maps?q=Elizabeth+Simcoe+park+Scarborough+M1E+1A3+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/guildwood-tennis-club
https://www.tennisontario.com/storage/app/public/clubs/Gwendolen.jpg,Gwendolen Park Tennis Club,information@gwendolentennis.com,mailto:information@gwendolentennis.com,www.gwendolentennis.com,http://www.gwendolentennis.com/,North York,Community,http://maps.google.com/maps?q=3+Gwendolen+Crescent+North+York+M2N+1A1+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/gwendolen-park-tennis-club
https://www.tennisontario.com/storage/app/public/clubs-information/December2023/9jTVzI8Z7bzveFymykUi.png,Halton Tennis Association,tennishalton@gmail.com,mailto:tennishalton@gmail.com,https://haltontennis.ca/,https://haltontennis.ca/,Oakville,,"http://maps.google.com/maps?q=2065+Sixth+Line+Unit+6,+L6H+5R8+Oakville+L6H+5R8+CA",https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/halton-tennis-association
https://www.tennisontario.com/storage/app/public/clubs-information/June2023/bs8fpg9hGF583ueM8jYf.png,Headwaters Racquet Club,joann@headwatersracquetclub.com,mailto:joann@headwatersracquetclub.com,www.headwatersracquetclub.com,http://www.headwatersracquetclub.com/,Amaranth,Commercial,http://maps.google.com/maps?q=205467+County+Road+109+Amaranth+L9W+0V1+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/headwaters-racquet-club
https://www.tennisontario.com/storage/app/public/clubs/Henry_Farm_website_banner.jpg,Henry Farm Tennis Club,info@henryfarmtennisclub.ca,mailto:info@henryfarmtennisclub.ca,www.henryfarmtennisclub.ca,http://www.henryfarmtennisclub.ca/,North York,Community,http://maps.google.com/maps?q=15+Havenbrook+Blvd+North+York+M2J+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/henry-farm-tennis-club
https://www.tennisontario.com/storage/app/public/clubs/Heron_park.jpg,Heron Park Tennis Club,renalex@sympatico.ca,mailto:renalex@sympatico.ca,www.heronparktennis.com,http://www.heronparktennis.com/,Toronto,Community,http://maps.google.com/maps?q=292+Manse+Road+Toronto+M1E+3V4+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/heron-park-tennis-club
https://www.tennisontario.com/storage/app/public/clubs/Hespeler.JPG,Hespeler Tennis Club,president@hespelertennis.on.ca,mailto:president@hespelertennis.on.ca,www.hespelertennis.on.ca/,http://www.hespelertennis.on.ca/,Cambridge,Community,http://maps.google.com/maps?q=23+Forbes+St+Cambridge+N3C+2E1+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/hespeler-tennis-club
https://www.tennisontario.com/storage/app/public/clubs/High_Park_Lawn.png,High Park Club,info@highparkclub.com,mailto:info@highparkclub.com,www.highparkclub.com,http://www.highparkclub.com/,Toronto,Private,http://maps.google.com/maps?q=100+Indian+Rd+Toronto+M6R+2V4+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/high-park-club
https://www.tennisontario.com/storage/app/public,Hillcrest Tennis Camp,info@hillcresttenniscamp.com,mailto:info@hillcresttenniscamp.com,hillcresttennisclub.ca,http://hillcresttennisclub.ca/,North York,Associate,"http://maps.google.com/maps?q=37+Cresthaven+Dr,+North+York+M2H+3R9+CA",https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/hillcrest-tennis-camp
https://www.tennisontario.com/storage/app/public/clubs/hillcrest.jpg,Hillcrest Tennis Club,hillcresttennisclub@gmail.com,mailto:hillcresttennisclub@gmail.com,www.hillcresttennisclub.ca,http://www.hillcresttennisclub.ca/,North York,Community,http://maps.google.com/maps?q=37+Cresthaven+Blvd.+North+York+M2H+1L9+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/hillcrest-tennis-club
https://www.tennisontario.com/storage/app/public/clubs/howard_Park.jpg,Howard Park Tennis Club,president@howardparktennis.com,mailto:president@howardparktennis.com,www.howardparktennis.com,http://www.howardparktennis.com/,Toronto,Community,http://maps.google.com/maps?q=430+Parkside+Drive+Toronto+M6R+2Z3+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/howard-park-tennis-club
https://www.tennisontario.com/storage/app/public/clubs-information/May2023/Ib42jU4PfvaU8uIMBU3s.jfif,Indoor East Ladies League,rochonj@sympatico.ca,mailto:rochonj@sympatico.ca,https://indooreast.tenniscores.com/?newid=nndz-WnlDKw%3D%3D&mod=nndz-TjJiOWtOR2sxTnhI,https://indooreast.tenniscores.com/?newid=nndz-WnlDKw%3D%3D&mod=nndz-TjJiOWtOR2sxTnhI,Various,Associate,http://maps.google.com/maps?q=Various+Various+N/A+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/indoor-east-ladies-league
https://www.tennisontario.com/storage/app/public/clubs-information/May2023/5M5cJJgkT8vS3H3r9fIB.jpg,Inglewood Racquet Club,inglewoodraquetclub@gmail.com,mailto:inglewoodraquetclub@gmail.com,,,Caledon,Private,http://maps.google.com/maps?q=15825+Mclaughlin+Road+Caledon+L7C0J3+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/inglewood-racquet-club
https://www.tennisontario.com/storage/app/public/clubs/ICtA.jpg,Intercounty Tennis Association,president@intercountytennis.com,mailto:president@intercountytennis.com,www.intercountytennis.com,http://www.intercountytennis.com/,Toronto,Associate,http://maps.google.com/maps?q=Bayview+Avenue+Toronto+M4G+3B5+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/intercounty-tennis-association
https://www.tennisontario.com/storage/app/public/clubs/iroquois.jpg,Iroquois Tennis Club,Info@iroquoistennisclub.ca,mailto:Info@iroquoistennisclub.ca,www.iroquoistennisclub.ca,http://www.iroquoistennisclub.ca/,Scarborough,Community,http://maps.google.com/maps?q=295+Chartland+Blvd+S+Scarborough+M1S3L7+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/iroquois-tennis-club
https://www.tennisontario.com/storage/app/public/clubs-information/July2023/4nIMX3SnEzXSj5RBV0Bo.png,Jane/Finch Community Tennis Association,programs@janefinchtennis.ca,mailto:programs@janefinchtennis.ca,https://janefinchtennis.ca/,https://janefinchtennis.ca/,North York,Associate,http://maps.google.com/maps?q=1+Shoreham+Dr.+North+York+M3N+3A6+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/jane-finch-community-tennis-association
https://www.tennisontario.com/storage/app/public/clubs/Joshua_Creek.jpg,Joshua Creek Tennis Club,cyoung@joshuacreek.ca,mailto:cyoung@joshuacreek.ca,www.joshuacreek.ca,http://www.joshuacreek.ca/,Oakville,Community,http://maps.google.com/maps?q=1330+Burnhamthorpe+Rd+E+Oakville+L6J+7B1+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/joshua-creek-tennis-club
https://www.tennisontario.com/storage/app/public/clubs-information/November2024/3PnlsjQerIMj9qIjT8bY.png,Junior Rackets,office@juniorrackets.com,mailto:office@juniorrackets.com,www.juniorrackets.com,http://www.juniorrackets.com/,Toronto,Community,http://maps.google.com/maps?q=155+Dalhousie+St+Toronto+M5B+2P7+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/junior-rackets
https://www.tennisontario.com/storage/app/public/clubs-information/August2024/m5rJ6eNJO7dxwKWJC8x0.PNG,Keith Davis Tennis Centre,sswail@newmarket.ca,mailto:sswail@newmarket.ca,https://www.newmarket.ca/tennis,https://www.newmarket.ca/tennis,Newmarket,Community,http://maps.google.com/maps?q=50+Bennington+Road+Newmarket+L3X+2Z2+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/keith-davis-tennis-centre
https://www.tennisontario.com/storage/app/public/clubs/Kew_converted.jpg,Kew Gardens Tennis Club,president@kewgardenstennis.ca,mailto:president@kewgardenstennis.ca,www.kewgardenstennis.ca,http://www.kewgardenstennis.ca/,Toronto,Community,http://maps.google.com/maps?q=77+Kew+Beach+Ave+Toronto+M4L+1B8+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/kew-gardens-tennis-club
https://www.tennisontario.com/storage/app/public/clubs/kincardine1.jpg,Kincardine Tennis Club,info@kincardinetennisclub.com,mailto:info@kincardinetennisclub.com,www.kincardinetennisclub.com,http://www.kincardinetennisclub.com/,Kincardine,Community,http://maps.google.com/maps?q=215+Harbour+St.+Kincardine+N2Z2X9+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/kincardine-tennis-club
https://www.tennisontario.com/storage/app/public/clubs-information/July2023/AzfcGnGf8It91EpYAx4d.png,King City Tennis Association,paul2017ward@gmail.com,mailto:paul2017ward@gmail.com,kingcitytennis.com,http://kingcitytennis.com/,King City,Community,http://maps.google.com/maps?q=95+Kingslynn+Drive+King+City+L7B+1G2+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/king-city-tennis-association
https://www.tennisontario.com/storage/app/public/clubs-information/October2024/jF5zJBhk0FTommPfxJYg.jpg,Kingston Racquet Centre,tony@tennisclubs.ca,mailto:tony@tennisclubs.ca,www.tennisclubs.ca/kingston,http://www.tennisclubs.ca/kingston,Kingston,Commercial,"http://maps.google.com/maps?q=1025+Innovation+Dr,+Kingston+K7K+7G2+CA",https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/kingston-racquet-centre
https://www.tennisontario.com/storage/app/public/clubs/Kingston.jpg,Kingston Tennis Club,president@kingstontennisclub.com,mailto:president@kingstontennisclub.com,www.kingstontennisclub.com,http://www.kingstontennisclub.com/,Kingston,Community,http://maps.google.com/maps?q=45+Napier+St+Kingston+K7L+4X1+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/kingston-tennis-club
https://www.tennisontario.com/storage/app/public/clubs-information/April2023/Z61yB5EniSejGvN53MGQ.jpg,Kingsville Tennis Association,rickstephenson@usa.net,mailto:rickstephenson@usa.net,https://www.facebook.com/KingsvilleTennisAssociation/,https://www.facebook.com/KingsvilleTennisAssociation/,Kingsville,,http://maps.google.com/maps?q=1741+Jasperson+Rd.+Kingsville+N9Y+2E4+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/kingsville-tennis-association
https://www.tennisontario.com/storage/app/public,Kourt,kourtclub@gmail.com,mailto:kourtclub@gmail.com,www.kourt.ca,http://www.kourt.ca/,Toronto,Community,http://maps.google.com/maps?q=92+Kingsmount+Park+Road+Toronto+M4L+3L4+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/kourt
https://www.tennisontario.com/storage/app/public/clubs/Lambton.jpg,Lambton Golf and Country Club,mpaklepa@lambtongolf.com,mailto:mpaklepa@lambtongolf.com,http://www.lambtongolf.com/,http://www.lambtongolf.com/,Toronto,Private,http://maps.google.com/maps?q=100+Scarlett+Road+Toronto+M6N+4K2+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/lambton-golf-and-country-club
https://www.tennisontario.com/storage/app/public/clubs/lclogo.jpg,Lamont Creek Tennis Club,lamontcreektennis@gmail.com,mailto:lamontcreektennis@gmail.com,lamontcreektennisclub.ca,http://lamontcreektennisclub.ca/,Wasaga Beach,Community,http://maps.google.com/maps?q=10+Club+Court+Wasaga+Beach+L9Z+1J8+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/lamont-creek-tennis-club
https://www.tennisontario.com/storage/app/public/clubs-information/June2023/y8Dd01coTCUsPiMTage8.png,Lander Management Group LTD,,,,,Stouffville,Associate,http://maps.google.com/maps?q=12483+Ninth+Line+Stouffville+L4A+1C2+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/lander-management-group-ltd
https://www.tennisontario.com/storage/app/public/clubs-information/July2023/cSpzLzFjCfQmsLXZOE84.png,Lawrence Park Tennis Club,president@lawrenceparktennisclub.ca,mailto:president@lawrenceparktennisclub.ca,www.lawrenceparktennisclub.ca,http://www.lawrenceparktennisclub.ca/,Toronto,Community,http://maps.google.com/maps?q=51+Alexander+Muir+Road+Toronto+M4N+0A3+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/lawrence-park-tennis-club
https://www.tennisontario.com/storage/app/public/clubs/Leaside.png,Leaside Tennis Club,celebr8n@gmail.com,mailto:celebr8n@gmail.com,www.leasidetennis.org,http://www.leasidetennis.org/,Toronto,Community,http://maps.google.com/maps?q=110+Rumsey+Rd+Toronto+M4G+1S8+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/leaside-tennis-club
https://www.tennisontario.com/storage/app/public/clubs/HuntClub.jpg,London Hunt Club,abaranowski@londonhuntclub.com,mailto:abaranowski@londonhuntclub.com,www.londonhuntclub.com,http://www.londonhuntclub.com/,London,Private,http://maps.google.com/maps?q=1431+Oxford+Street+West+London+N6H+1W1+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/london-hunt-club
https://www.tennisontario.com/storage/app/public/clubs/Manotick.jpg,Manotick Tennis Club,info@manoticktennisclub.com,mailto:info@manoticktennisclub.com,www.manoticktennisclub.com,http://www.manoticktennisclub.com/,Manotick,Community,http://maps.google.com/maps?q=5572+Dr.+Leach+Dr.+Manotick+K4M+1C8+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/manotick-tennis-club
https://www.tennisontario.com/storage/app/public/clubs/marilyn_redvers_tc.png,Marilyn Redvers Tennis Centre,mrtc@tennisclubs.ca,mailto:mrtc@tennisclubs.ca,http://www.tennisclubs.ca/,http://www.tennisclubs.ca/,Aurora,Private,http://maps.google.com/maps?q=1390+Wellington+St.+East+Aurora+L4G+7B6+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/marilyn-redvers-tennis-centre
https://www.tennisontario.com/storage/app/public/clubs/MTC_logo_V2.jpg,Markham Tennis Club,markhamtennisclub905@gmail.com,mailto:markhamtennisclub905@gmail.com,www.markhamtennisclub.ca,http://www.markhamtennisclub.ca/,Markham,Community,http://maps.google.com/maps?q=73+Wootten+Way+N+Markham+L3P+2Y5+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/markham-tennis-club
https://www.tennisontario.com/storage/app/public/clubs/Martingrove_converted.jpg,Martingrove Tennis Club,info@martingrovetennis.com,mailto:info@martingrovetennis.com,www.martingrovetennis.com,http://www.martingrovetennis.com/,Etobicoke,Community,http://maps.google.com/maps?q=400+Martin+Grove+Rd+Etobicoke+M9B+4L9+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/martingrove-tennis-club
https://www.tennisontario.com/storage/app/public/clubs-information/July2023/kLPpCngpeVqyBy9MYjtn.png,Maryvale Tennis Club,cjoltinjo@gmail.com,mailto:cjoltinjo@gmail.com,www.maryvaletennis.blogspot.ca,http://www.maryvaletennis.blogspot.ca/,Scarborough,Community,http://maps.google.com/maps?q=Maryvale+Park+Scarborough+M1K+2C9+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/maryvale-tennis-club
https://www.tennisontario.com/storage/app/public/clubs/matchpoint.jpg,Matchpoint Tennis,matchpoint.tennis@rogers.com,mailto:matchpoint.tennis@rogers.com,www.matchpointtennis.ca/,http://www.matchpointtennis.ca/,Whitby,Associate,http://maps.google.com/maps?q=500+Victoria+Street+W+Whitby+L1N+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/matchpoint-tennis
https://www.tennisontario.com/storage/app/public/clubs/mayfair.png,Mayfair East,info@mayfairclubs.com,mailto:info@mayfairclubs.com,www.mayfairclubs.com,http://www.mayfairclubs.com/,Markham,Commercial,http://maps.google.com/maps?q=160+Esna+Park+Dr+Markham+L3R+1E3+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/mayfair-east
https://www.tennisontario.com/storage/app/public/clubs/Lakeshore.jpg,Mayfair Lakeshore,lakeshoretennis@mayfairclubs.com,mailto:lakeshoretennis@mayfairclubs.com,www.mayfairclubs.com,http://www.mayfairclubs.com/,Toronto,Commercial,http://maps.google.com/maps?q=801+Lake+Shore+Blvd+E+Toronto+M4M+1B2+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/mayfair-lakeshore
https://www.tennisontario.com/storage/app/public/clubs/mayfair1.png,Mayfair Parkway,parkwaytennis@mayfairclubs.com,mailto:parkwaytennis@mayfairclubs.com,www.mayfairclubs.com,http://www.mayfairclubs.com/,Markham,Commercial,http://maps.google.com/maps?q=50+Steelcase+Rd.+E+Markham+L3R+1E8+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/mayfair-parkway
https://www.tennisontario.com/storage/app/public/clubs/mayfair3.png,Mayfair West,kcrosina@mayfairclubs.com,mailto:kcrosina@mayfairclubs.com,www.mayfairclubs.com,http://www.mayfairclubs.com/,North York,Commercial,http://maps.google.com/maps?q=3855+Chesswood+Drive+North+York+M3J+2P6+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/mayfair-west
https://www.tennisontario.com/storage/app/public/clubs-information/July2023/QtrVhMYap04GPVUB7QHr.jpg,McLevin Park Tennis Club,jackielabit@gmail.com,mailto:jackielabit@gmail.com,www.mclevinpark.blogspot.com,http://www.mclevinpark.blogspot.com/,Scarborough,Community,http://maps.google.com/maps?q=McLevin+Park+Scarborough+M1B+1Z2+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/mclevin-park-tennis-club
https://www.tennisontario.com/storage/app/public/clubs/Midhurst.jpg,Midhurst Tennis Club,midhursttennisclub@gmail.com,mailto:midhursttennisclub@gmail.com,https://midhursttennisclub.com,https://midhursttennisclub.com/,Midhurst,Community,http://maps.google.com/maps?q=41+Spence+Ave+Midhurst+L9X+0P2+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/midhurst-tennis-club
